ID,ACORN_Category,ACORN_Code
MAC000002,Affluent Achievers,A
MAC003613,Affluent Achievers,A
MAC003597,Affluent Achievers,A
MAC003579,Affluent Achievers,A
MAC003566,Affluent Achievers,A
MAC003557,Affluent Achievers,A
MAC003553,Affluent Achievers,A
MAC003482,Affluent Achievers,A
MAC003463,Affluent Achievers,A
MAC003449,Affluent Achievers,A
MAC003428,Affluent Achievers,A
MAC003423,Affluent Achievers,A
MAC003422,Affluent Achievers,A
MAC003400,Affluent Achievers,A
MAC003394,Affluent Achievers,A
MAC003388,Affluent Achievers,A
MAC003348,Affluent Achievers,A
MAC000246,Affluent Achievers,A
MAC003305,Affluent Achievers,A
MAC003281,Affluent Achievers,A
MAC003252,Affluent Achievers,A
MAC003239,Affluent Achievers,A
MAC003646,Affluent Achievers,A
MAC003656,Affluent Achievers,A
MAC003668,Affluent Achievers,A
MAC003680,Affluent Achievers,A
MAC004431,Affluent Achievers,A
MAC004387,Affluent Achievers,A
MAC004319,Affluent Achievers,A
MAC004247,Affluent Achievers,A
MAC004179,Affluent Achievers,A
MAC004034,Affluent Achievers,A
MAC003874,Affluent Achievers,A
MAC003863,Affluent Achievers,A
MAC003856,Affluent Achievers,A
MAC003851,Affluent Achievers,A
MAC003223,Affluent Achievers,A
MAC003844,Affluent Achievers,A
MAC003826,Affluent Achievers,A
MAC003817,Affluent Achievers,A
MAC003805,Affluent Achievers,A
MAC003775,Affluent Achievers,A
MAC003740,Affluent Achievers,A
MAC003737,Affluent Achievers,A
MAC003719,Affluent Achievers,A
MAC003718,Affluent Achievers,A
MAC003686,Affluent Achievers,A
MAC000450,Affluent Achievers,A
MAC003840,Affluent Achievers,A
MAC003212,Affluent Achievers,A
MAC003182,Affluent Achievers,A
MAC003166,Affluent Achievers,A
MAC001628,Affluent Achievers,A
MAC001533,Affluent Achievers,A
MAC001528,Affluent Achievers,A
MAC001510,Affluent Achievers,A
MAC001271,Affluent Achievers,A
MAC001251,Affluent Achievers,A
MAC001239,Affluent Achievers,A
MAC001145,Affluent Achievers,A
MAC000974,Affluent Achievers,A
MAC000948,Affluent Achievers,A
MAC001689,Affluent Achievers,A
MAC000902,Affluent Achievers,A
MAC000850,Affluent Achievers,A
MAC000816,Affluent Achievers,A
MAC000778,Affluent Achievers,A
MAC000379,Affluent Achievers,A
MAC000768,Affluent Achievers,A
MAC000713,Affluent Achievers,A
MAC000386,Affluent Achievers,A
MAC000569,Affluent Achievers,A
MAC000557,Affluent Achievers,A
MAC000535,Affluent Achievers,A
MAC000886,Affluent Achievers,A
MAC004529,Affluent Achievers,A
MAC001710,Affluent Achievers,A
MAC001776,Affluent Achievers,A
MAC003110,Affluent Achievers,A
MAC003072,Affluent Achievers,A
MAC002937,Affluent Achievers,A
MAC002924,Affluent Achievers,A
MAC002813,Affluent Achievers,A
MAC002628,Affluent Achievers,A
MAC002613,Affluent Achievers,A
MAC002601,Affluent Achievers,A
MAC002563,Affluent Achievers,A
MAC002562,Affluent Achievers,A
MAC001734,Affluent Achievers,A
MAC002314,Affluent Achievers,A
MAC002249,Affluent Achievers,A
MAC002150,Affluent Achievers,A
MAC002068,Affluent Achievers,A
MAC000323,Affluent Achievers,A
MAC002025,Affluent Achievers,A
MAC001989,Affluent Achievers,A
MAC001893,Affluent Achievers,A
MAC001843,Affluent Achievers,A
MAC001836,Affluent Achievers,A
MAC001819,Affluent Achievers,A
MAC002260,Affluent Achievers,A
MAC004554,Affluent Achievers,A
MAC003683,Affluent Achievers,A
MAC003257,Affluent Achievers,A
MAC000464,Affluent Achievers,A
MAC000339,Affluent Achievers,A
MAC004872,Affluent Achievers,A
MAC005523,Affluent Achievers,A
MAC004054,Affluent Achievers,A
MAC000103,Affluent Achievers,A
MAC000487,Affluent Achievers,A
MAC004258,Affluent Achievers,A
MAC003606,Affluent Achievers,A
MAC005468,Affluent Achievers,A
MAC000110,Affluent Achievers,A
MAC005421,Affluent Achievers,A
MAC000112,Affluent Achievers,A
MAC005406,Affluent Achievers,A
MAC004374,Affluent Achievers,A
MAC005283,Affluent Achievers,A
MAC000593,Affluent Achievers,A
MAC000609,Affluent Achievers,A
MAC003634,Affluent Achievers,A
MAC000040,Affluent Achievers,A
MAC002199,Affluent Achievers,A
MAC002134,Affluent Achievers,A
MAC002113,Affluent Achievers,A
MAC001736,Affluent Achievers,A
MAC003286,Affluent Achievers,A
MAC001653,Affluent Achievers,A
MAC003474,Affluent Achievers,A
MAC002552,Affluent Achievers,A
MAC003807,Affluent Achievers,A
MAC003895,Affluent Achievers,A
MAC000797,Affluent Achievers,A
MAC000030,Affluent Achievers,A
MAC003536,Affluent Achievers,A
MAC004436,Affluent Achievers,A
MAC002959,Affluent Achievers,A
MAC004988,Affluent Achievers,A
MAC005042,Affluent Achievers,A
MAC004789,Affluent Achievers,A
MAC003196,Affluent Achievers,A
MAC004900,Affluent Achievers,A
MAC005062,Affluent Achievers,A
MAC004997,Affluent Achievers,A
MAC004713,Affluent Achievers,A
MAC005160,Affluent Achievers,A
MAC004633,Affluent Achievers,A
MAC004593,Affluent Achievers,A
MAC004955,Affluent Achievers,A
MAC005172,Affluent Achievers,A
MAC005159,Affluent Achievers,A
MAC004543,Affluent Achievers,A
MAC003211,Affluent Achievers,A
MAC003221,Affluent Achievers,A
MAC004832,Affluent Achievers,A
MAC004417,Affluent Achievers,B
MAC004957,Affluent Achievers,B
MAC003173,Affluent Achievers,B
MAC003903,Affluent Achievers,B
MAC001966,Affluent Achievers,B
MAC002327,Affluent Achievers,B
MAC000606,Affluent Achievers,B
MAC004567,Affluent Achievers,B
MAC003445,Affluent Achievers,B
MAC003441,Affluent Achievers,B
MAC001835,Affluent Achievers,B
MAC003403,Affluent Achievers,B
MAC001410,Affluent Achievers,B
MAC003607,Affluent Achievers,B
MAC003876,Affluent Achievers,B
MAC001448,Affluent Achievers,B
MAC003900,Affluent Achievers,B
MAC004408,Affluent Achievers,B
MAC003225,Affluent Achievers,B
MAC003908,Affluent Achievers,B
MAC003822,Affluent Achievers,B
MAC000897,Affluent Achievers,B
MAC003355,Affluent Achievers,B
MAC004287,Affluent Achievers,B
MAC002528,Affluent Achievers,B
MAC003427,Affluent Achievers,C
MAC002862,Affluent Achievers,C
MAC002481,Affluent Achievers,C
MAC003580,Affluent Achievers,C
MAC002859,Affluent Achievers,C
MAC003358,Affluent Achievers,C
MAC002606,Affluent Achievers,C
MAC002599,Affluent Achievers,C
MAC002214,Affluent Achievers,C
MAC002474,Affluent Achievers,C
MAC003559,Affluent Achievers,C
MAC003365,Affluent Achievers,C
MAC002595,Affluent Achievers,C
MAC003387,Affluent Achievers,C
MAC002582,Affluent Achievers,C
MAC002575,Affluent Achievers,C
MAC002296,Affluent Achievers,C
MAC002829,Affluent Achievers,C
MAC003366,Affluent Achievers,C
MAC003434,Affluent Achievers,C
MAC002503,Affluent Achievers,C
MAC004848,Affluent Achievers,C
MAC002015,Affluent Achievers,C
MAC001371,Affluent Achievers,C
MAC001313,Affluent Achievers,C
MAC004509,Affluent Achievers,C
MAC001140,Affluent Achievers,C
MAC004825,Affluent Achievers,C
MAC000798,Affluent Achievers,C
MAC001395,Affluent Achievers,C
MAC004910,Affluent Achievers,C
MAC000689,Affluent Achievers,C
MAC000630,Affluent Achievers,C
MAC005489,Affluent Achievers,C
MAC000545,Affluent Achievers,C
MAC005550,Affluent Achievers,C
MAC000517,Affluent Achievers,C
MAC000744,Affluent Achievers,C
MAC002070,Affluent Achievers,C
MAC001401,Affluent Achievers,C
MAC001488,Affluent Achievers,C
MAC003736,Affluent Achievers,C
MAC001988,Affluent Achievers,C
MAC001958,Affluent Achievers,C
MAC003745,Affluent Achievers,C
MAC003762,Affluent Achievers,C
MAC003766,Affluent Achievers,C
MAC001465,Affluent Achievers,C
MAC003782,Affluent Achievers,C
MAC001664,Affluent Achievers,C
MAC001652,Affluent Achievers,C
MAC003914,Affluent Achievers,C
MAC001579,Affluent Achievers,C
MAC001553,Affluent Achievers,C
MAC001544,Affluent Achievers,C
MAC001695,Affluent Achievers,C
MAC001661,Affluent Achievers,C
MAC002604,Affluent Achievers,C
MAC003033,Affluent Achievers,C
MAC003901,Affluent Achievers,C
MAC003889,Affluent Achievers,C
MAC005066,Affluent Achievers,C
MAC005112,Affluent Achievers,C
MAC005320,Affluent Achievers,C
MAC003843,Affluent Achievers,C
MAC003804,Affluent Achievers,C
MAC003787,Affluent Achievers,C
MAC003907,Affluent Achievers,C
MAC003776,Affluent Achievers,C
MAC003755,Affluent Achievers,C
MAC003748,Affluent Achievers,C
MAC005506,Affluent Achievers,C
MAC003731,Affluent Achievers,C
MAC005509,Affluent Achievers,C
MAC000005,Affluent Achievers,C
MAC000017,Affluent Achievers,C
MAC003642,Affluent Achievers,C
MAC005490,Affluent Achievers,C
MAC003912,Affluent Achievers,C
MAC003933,Affluent Achievers,C
MAC004029,Affluent Achievers,C
MAC004750,Affluent Achievers,C
MAC004712,Affluent Achievers,C
MAC004673,Affluent Achievers,C
MAC004664,Affluent Achievers,C
MAC004585,Affluent Achievers,C
MAC004925,Affluent Achievers,C
MAC004504,Affluent Achievers,C
MAC004455,Affluent Achievers,C
MAC004447,Affluent Achievers,C
MAC004415,Affluent Achievers,C
MAC004406,Affluent Achievers,C
MAC004989,Affluent Achievers,C
MAC004369,Affluent Achievers,C
MAC004367,Affluent Achievers,C
MAC004336,Affluent Achievers,C
MAC004249,Affluent Achievers,C
MAC005028,Affluent Achievers,C
MAC004108,Affluent Achievers,C
MAC004040,Affluent Achievers,C
MAC003639,Affluent Achievers,C
MAC000598,Affluent Achievers,C
MAC003592,Affluent Achievers,C
MAC003584,Affluent Achievers,C
MAC003313,Affluent Achievers,C
MAC003299,Affluent Achievers,C
MAC003288,Affluent Achievers,C
MAC003287,Affluent Achievers,C
MAC003283,Affluent Achievers,C
MAC003278,Affluent Achievers,C
MAC003275,Affluent Achievers,C
MAC003260,Affluent Achievers,C
MAC002797,Affluent Achievers,C
MAC003235,Affluent Achievers,C
MAC003231,Affluent Achievers,C
MAC003061,Affluent Achievers,C
MAC003220,Affluent Achievers,C
MAC003157,Affluent Achievers,C
MAC003204,Affluent Achievers,C
MAC003184,Affluent Achievers,C
MAC003201,Affluent Achievers,C
MAC003137,Affluent Achievers,C
MAC003065,Affluent Achievers,C
MAC003319,Affluent Achievers,C
MAC003001,Affluent Achievers,C
MAC003335,Affluent Achievers,C
MAC003339,Affluent Achievers,C
MAC001064,Affluent Achievers,C
MAC003558,Affluent Achievers,C
MAC001219,Affluent Achievers,C
MAC003556,Affluent Achievers,C
MAC003548,Affluent Achievers,C
MAC003511,Affluent Achievers,C
MAC003499,Affluent Achievers,C
MAC003487,Affluent Achievers,C
MAC003486,Affluent Achievers,C
MAC001471,Affluent Achievers,C
MAC003442,Affluent Achievers,C
MAC001767,Affluent Achievers,C
MAC003392,Affluent Achievers,C
MAC002201,Affluent Achievers,C
MAC003368,Affluent Achievers,C
MAC003357,Affluent Achievers,C
MAC003349,Affluent Achievers,C
MAC002433,Affluent Achievers,C
MAC002455,Affluent Achievers,C
MAC003336,Affluent Achievers,C
MAC000431,Affluent Achievers,C
MAC005565,Affluent Achievers,C
MAC000096,Affluent Achievers,C
MAC000140,Affluent Achievers,C
MAC004539,Rising Prosperity,D
MAC000336,Rising Prosperity,D
MAC000342,Rising Prosperity,D
MAC001698,Rising Prosperity,D
MAC000727,Rising Prosperity,D
MAC002267,Rising Prosperity,D
MAC003013,Rising Prosperity,D
MAC002482,Rising Prosperity,D
MAC001682,Rising Prosperity,D
MAC000715,Rising Prosperity,D
MAC004527,Rising Prosperity,D
MAC002627,Rising Prosperity,D
MAC000456,Rising Prosperity,D
MAC001717,Rising Prosperity,D
MAC004783,Rising Prosperity,D
MAC004814,Rising Prosperity,D
MAC002233,Rising Prosperity,D
MAC000084,Rising Prosperity,D
MAC000317,Rising Prosperity,D
MAC001691,Rising Prosperity,D
MAC004714,Rising Prosperity,D
MAC001656,Rising Prosperity,D
MAC004637,Rising Prosperity,D
MAC000776,Rising Prosperity,D
MAC004628,Rising Prosperity,D
MAC003063,Rising Prosperity,D
MAC005370,Rising Prosperity,D
MAC003502,Rising Prosperity,D
MAC001425,Rising Prosperity,D
MAC000737,Rising Prosperity,D
MAC001826,Rising Prosperity,D
MAC000193,Rising Prosperity,D
MAC000194,Rising Prosperity,D
MAC001098,Rising Prosperity,D
MAC000050,Rising Prosperity,D
MAC003022,Rising Prosperity,D
MAC000073,Rising Prosperity,D
MAC003018,Rising Prosperity,D
MAC000741,Rising Prosperity,D
MAC001825,Rising Prosperity,D
MAC002497,Rising Prosperity,D
MAC002218,Rising Prosperity,D
MAC000692,Rising Prosperity,D
MAC002170,Rising Prosperity,D
MAC001612,Rising Prosperity,D
MAC004389,Rising Prosperity,D
MAC001766,Rising Prosperity,D
MAC004990,Rising Prosperity,D
MAC004386,Rising Prosperity,D
MAC004385,Rising Prosperity,D
MAC001768,Rising Prosperity,D
MAC000632,Rising Prosperity,D
MAC001370,Rising Prosperity,D
MAC000289,Rising Prosperity,D
MAC000063,Rising Prosperity,D
MAC003709,Rising Prosperity,D
MAC002157,Rising Prosperity,D
MAC002155,Rising Prosperity,D
MAC004364,Rising Prosperity,D
MAC000619,Rising Prosperity,D
MAC001614,Rising Prosperity,D
MAC002335,Rising Prosperity,D
MAC000647,Rising Prosperity,D
MAC004409,Rising Prosperity,D
MAC001135,Rising Prosperity,D
MAC004475,Rising Prosperity,D
MAC005351,Rising Prosperity,D
MAC002505,Rising Prosperity,D
MAC001735,Rising Prosperity,D
MAC002978,Rising Prosperity,D
MAC002649,Rising Prosperity,D
MAC000085,Rising Prosperity,D
MAC004434,Rising Prosperity,D
MAC002965,Rising Prosperity,D
MAC001642,Rising Prosperity,D
MAC004948,Rising Prosperity,D
MAC004949,Rising Prosperity,D
MAC002190,Rising Prosperity,D
MAC004968,Rising Prosperity,D
MAC001157,Rising Prosperity,D
MAC005154,Rising Prosperity,D
MAC002946,Rising Prosperity,D
MAC000139,Rising Prosperity,D
MAC004647,Rising Prosperity,D
MAC004611,Rising Prosperity,D
MAC001552,Rising Prosperity,D
MAC002458,Rising Prosperity,D
MAC004888,Rising Prosperity,D
MAC004887,Rising Prosperity,D
MAC001561,Rising Prosperity,D
MAC003146,Rising Prosperity,D
MAC002428,Rising Prosperity,D
MAC005453,Rising Prosperity,D
MAC002230,Rising Prosperity,D
MAC004218,Rising Prosperity,D
MAC005003,Rising Prosperity,D
MAC001580,Rising Prosperity,D
MAC002243,Rising Prosperity,D
MAC002083,Rising Prosperity,D
MAC004843,Rising Prosperity,D
MAC001584,Rising Prosperity,D
MAC000888,Rising Prosperity,D
MAC001502,Rising Prosperity,D
MAC004091,Rising Prosperity,D
MAC000079,Rising Prosperity,D
MAC001000,Rising Prosperity,D
MAC004953,Rising Prosperity,D
MAC000311,Rising Prosperity,D
MAC004945,Rising Prosperity,D
MAC001518,Rising Prosperity,D
MAC000983,Rising Prosperity,D
MAC002166,Rising Prosperity,D
MAC004928,Rising Prosperity,D
MAC004927,Rising Prosperity,D
MAC004263,Rising Prosperity,D
MAC000957,Rising Prosperity,D
MAC004976,Rising Prosperity,D
MAC001539,Rising Prosperity,D
MAC003229,Rising Prosperity,D
MAC004916,Rising Prosperity,D
MAC004915,Rising Prosperity,D
MAC004911,Rising Prosperity,D
MAC004987,Rising Prosperity,D
MAC002148,Rising Prosperity,D
MAC004924,Rising Prosperity,D
MAC000883,Rising Prosperity,D
MAC000105,Rising Prosperity,D
MAC002247,Rising Prosperity,D
MAC004718,Rising Prosperity,D
MAC003093,Rising Prosperity,D
MAC004704,Rising Prosperity,D
MAC005380,Rising Prosperity,D
MAC002358,Rising Prosperity,D
MAC000815,Rising Prosperity,D
MAC004686,Rising Prosperity,D
MAC001873,Rising Prosperity,D
MAC001928,Rising Prosperity,D
MAC000808,Rising Prosperity,D
MAC000052,Rising Prosperity,D
MAC004677,Rising Prosperity,D
MAC001638,Rising Prosperity,D
MAC004666,Rising Prosperity,D
MAC000377,Rising Prosperity,D
MAC001070,Rising Prosperity,D
MAC000109,Rising Prosperity,D
MAC004653,Rising Prosperity,D
MAC004590,Rising Prosperity,D
MAC004360,Rising Prosperity,D
MAC004448,Rising Prosperity,D
MAC004439,Rising Prosperity,D
MAC005015,Rising Prosperity,D
MAC005504,Rising Prosperity,D
MAC000871,Rising Prosperity,D
MAC004318,Rising Prosperity,D
MAC002555,Rising Prosperity,D
MAC000866,Rising Prosperity,D
MAC005517,Rising Prosperity,D
MAC000863,Rising Prosperity,D
MAC003100,Rising Prosperity,D
MAC003364,Rising Prosperity,D
MAC002380,Rising Prosperity,D
MAC004760,Rising Prosperity,D
MAC000026,Rising Prosperity,D
MAC002005,Rising Prosperity,D
MAC001613,Rising Prosperity,D
MAC002375,Rising Prosperity,D
MAC004399,Rising Prosperity,D
MAC004740,Rising Prosperity,D
MAC003708,Rising Prosperity,D
MAC002153,Rising Prosperity,D
MAC004959,Rising Prosperity,D
MAC002928,Rising Prosperity,D
MAC001352,Rising Prosperity,D
MAC002929,Rising Prosperity,D
MAC001869,Rising Prosperity,D
MAC002050,Rising Prosperity,D
MAC004178,Rising Prosperity,D
MAC002725,Rising Prosperity,D
MAC005324,Rising Prosperity,D
MAC001867,Rising Prosperity,D
MAC005224,Rising Prosperity,D
MAC002036,Rising Prosperity,D
MAC005349,Rising Prosperity,D
MAC002931,Rising Prosperity,D
MAC005354,Rising Prosperity,D
MAC001235,Rising Prosperity,D
MAC002024,Rising Prosperity,D
MAC005280,Rising Prosperity,D
MAC000931,Rising Prosperity,D
MAC000884,Rising Prosperity,D
MAC002851,Rising Prosperity,D
MAC001221,Rising Prosperity,D
MAC005255,Rising Prosperity,D
MAC005211,Rising Prosperity,D
MAC001437,Rising Prosperity,D
MAC000393,Rising Prosperity,D
MAC001420,Rising Prosperity,D
MAC000531,Rising Prosperity,D
MAC004225,Rising Prosperity,D
MAC000830,Rising Prosperity,D
MAC000322,Rising Prosperity,D
MAC000522,Rising Prosperity,D
MAC001402,Rising Prosperity,D
MAC004205,Rising Prosperity,D
MAC004198,Rising Prosperity,D
MAC002063,Rising Prosperity,D
MAC005219,Rising Prosperity,D
MAC004193,Rising Prosperity,D
MAC000857,Rising Prosperity,D
MAC002014,Rising Prosperity,D
MAC002010,Rising Prosperity,D
MAC000985,Rising Prosperity,D
MAC000462,Rising Prosperity,D
MAC002765,Rising Prosperity,D
MAC004016,Rising Prosperity,D
MAC005244,Rising Prosperity,D
MAC001166,Rising Prosperity,D
MAC005249,Rising Prosperity,D
MAC004026,Rising Prosperity,D
MAC001964,Rising Prosperity,D
MAC005252,Rising Prosperity,D
MAC005273,Rising Prosperity,D
MAC001116,Rising Prosperity,D
MAC005254,Rising Prosperity,D
MAC001956,Rising Prosperity,D
MAC004051,Rising Prosperity,D
MAC002779,Rising Prosperity,D
MAC004075,Rising Prosperity,D
MAC005261,Rising Prosperity,D
MAC004070,Rising Prosperity,D
MAC001980,Rising Prosperity,D
MAC004242,Rising Prosperity,D
MAC002805,Rising Prosperity,D
MAC004006,Rising Prosperity,D
MAC001897,Rising Prosperity,D
MAC003958,Rising Prosperity,D
MAC001232,Rising Prosperity,D
MAC000455,Rising Prosperity,D
MAC002820,Rising Prosperity,D
MAC005275,Rising Prosperity,D
MAC002751,Rising Prosperity,D
MAC001999,Rising Prosperity,D
MAC002812,Rising Prosperity,D
MAC003987,Rising Prosperity,D
MAC002741,Rising Prosperity,D
MAC001255,Rising Prosperity,D
MAC002891,Rising Prosperity,D
MAC000442,Rising Prosperity,D
MAC000326,Rising Prosperity,D
MAC001258,Rising Prosperity,D
MAC004111,Rising Prosperity,D
MAC004007,Rising Prosperity,D
MAC000155,Rising Prosperity,D
MAC000503,Rising Prosperity,D
MAC000814,Rising Prosperity,D
MAC005318,Rising Prosperity,D
MAC002885,Rising Prosperity,D
MAC004276,Rising Prosperity,D
MAC002109,Rising Prosperity,D
MAC001803,Rising Prosperity,D
MAC005316,Rising Prosperity,D
MAC001359,Rising Prosperity,D
MAC005134,Rising Prosperity,D
MAC002138,Rising Prosperity,D
MAC005184,Rising Prosperity,D
MAC005106,Rising Prosperity,D
MAC004340,Rising Prosperity,D
MAC002137,Rising Prosperity,D
MAC001800,Rising Prosperity,D
MAC005179,Rising Prosperity,D
MAC005182,Rising Prosperity,D
MAC004280,Rising Prosperity,D
MAC002884,Rising Prosperity,D
MAC004292,Rising Prosperity,D
MAC004348,Rising Prosperity,D
MAC001495,Rising Prosperity,D
MAC002622,Rising Prosperity,D
MAC005181,Rising Prosperity,D
MAC002645,Rising Prosperity,D
MAC005206,Rising Prosperity,D
MAC001821,Rising Prosperity,D
MAC005195,Rising Prosperity,D
MAC000803,Rising Prosperity,D
MAC004311,Rising Prosperity,D
MAC005070,Rising Prosperity,D
MAC000572,Rising Prosperity,D
MAC000551,Rising Prosperity,D
MAC005205,Rising Prosperity,D
MAC000291,Rising Prosperity,D
MAC002670,Rising Prosperity,D
MAC002144,Rising Prosperity,D
MAC001787,Rising Prosperity,D
MAC002543,Rising Prosperity,E
MAC002556,Rising Prosperity,E
MAC002660,Rising Prosperity,E
MAC005399,Rising Prosperity,E
MAC002545,Rising Prosperity,E
MAC005329,Rising Prosperity,E
MAC002681,Rising Prosperity,E
MAC002752,Rising Prosperity,E
MAC005323,Rising Prosperity,E
MAC002542,Rising Prosperity,E
MAC002656,Rising Prosperity,E
MAC002546,Rising Prosperity,E
MAC005276,Rising Prosperity,E
MAC005314,Rising Prosperity,E
MAC002683,Rising Prosperity,E
MAC005326,Rising Prosperity,E
MAC005394,Rising Prosperity,E
MAC005327,Rising Prosperity,E
MAC005393,Rising Prosperity,E
MAC005315,Rising Prosperity,E
MAC002548,Rising Prosperity,E
MAC002549,Rising Prosperity,E
MAC002550,Rising Prosperity,E
MAC002750,Rising Prosperity,E
MAC005313,Rising Prosperity,E
MAC005392,Rising Prosperity,E
MAC000113,Rising Prosperity,E
MAC002754,Rising Prosperity,E
MAC002517,Rising Prosperity,E
MAC005322,Rising Prosperity,E
MAC005412,Rising Prosperity,E
MAC005270,Rising Prosperity,E
MAC005415,Rising Prosperity,E
MAC002764,Rising Prosperity,E
MAC002514,Rising Prosperity,E
MAC002663,Rising Prosperity,E
MAC002513,Rising Prosperity,E
MAC002512,Rising Prosperity,E
MAC005269,Rising Prosperity,E
MAC005416,Rising Prosperity,E
MAC002510,Rising Prosperity,E
MAC002666,Rising Prosperity,E
MAC002767,Rising Prosperity,E
MAC002509,Rising Prosperity,E
MAC005319,Rising Prosperity,E
MAC002518,Rising Prosperity,E
MAC002519,Rising Prosperity,E
MAC002761,Rising Prosperity,E
MAC005403,Rising Prosperity,E
MAC002539,Rising Prosperity,E
MAC005404,Rising Prosperity,E
MAC005405,Rising Prosperity,E
MAC002530,Rising Prosperity,E
MAC002676,Rising Prosperity,E
MAC005331,Rising Prosperity,E
MAC005407,Rising Prosperity,E
MAC005408,Rising Prosperity,E
MAC002525,Rising Prosperity,E
MAC002756,Rising Prosperity,E
MAC005317,Rising Prosperity,E
MAC005411,Rising Prosperity,E
MAC002662,Rising Prosperity,E
MAC002757,Rising Prosperity,E
MAC005274,Rising Prosperity,E
MAC002522,Rising Prosperity,E
MAC005400,Rising Prosperity,E
MAC002557,Rising Prosperity,E
MAC000309,Rising Prosperity,E
MAC002558,Rising Prosperity,E
MAC002702,Rising Prosperity,E
MAC005367,Rising Prosperity,E
MAC000301,Rising Prosperity,E
MAC002605,Rising Prosperity,E
MAC002603,Rising Prosperity,E
MAC000302,Rising Prosperity,E
MAC005358,Rising Prosperity,E
MAC005295,Rising Prosperity,E
MAC005296,Rising Prosperity,E
MAC002635,Rising Prosperity,E
MAC002598,Rising Prosperity,E
MAC002636,Rising Prosperity,E
MAC002597,Rising Prosperity,E
MAC005356,Rising Prosperity,E
MAC005373,Rising Prosperity,E
MAC005355,Rising Prosperity,E
MAC005294,Rising Prosperity,E
MAC005309,Rising Prosperity,E
MAC000304,Rising Prosperity,E
MAC002608,Rising Prosperity,E
MAC002719,Rising Prosperity,E
MAC005360,Rising Prosperity,E
MAC002623,Rising Prosperity,E
MAC002621,Rising Prosperity,E
MAC005362,Rising Prosperity,E
MAC002620,Rising Prosperity,E
MAC005304,Rising Prosperity,E
MAC002626,Rising Prosperity,E
MAC005302,Rising Prosperity,E
MAC002617,Rising Prosperity,E
MAC005301,Rising Prosperity,E
MAC005307,Rising Prosperity,E
MAC005300,Rising Prosperity,E
MAC000299,Rising Prosperity,E
MAC002616,Rising Prosperity,E
MAC005299,Rising Prosperity,E
MAC005297,Rising Prosperity,E
MAC002615,Rising Prosperity,E
MAC000300,Rising Prosperity,E
MAC005365,Rising Prosperity,E
MAC002611,Rising Prosperity,E
MAC005375,Rising Prosperity,E
MAC005277,Rising Prosperity,E
MAC002590,Rising Prosperity,E
MAC005353,Rising Prosperity,E
MAC002648,Rising Prosperity,E
MAC002735,Rising Prosperity,E
MAC005383,Rising Prosperity,E
MAC005286,Rising Prosperity,E
MAC002567,Rising Prosperity,E
MAC005387,Rising Prosperity,E
MAC002564,Rising Prosperity,E
MAC002737,Rising Prosperity,E
MAC002570,Rising Prosperity,E
MAC000308,Rising Prosperity,E
MAC002740,Rising Prosperity,E
MAC005282,Rising Prosperity,E
MAC005333,Rising Prosperity,E
MAC002693,Rising Prosperity,E
MAC005390,Rising Prosperity,E
MAC002691,Rising Prosperity,E
MAC005391,Rising Prosperity,E
MAC002744,Rising Prosperity,E
MAC005285,Rising Prosperity,E
MAC002571,Rising Prosperity,E
MAC005293,Rising Prosperity,E
MAC005334,Rising Prosperity,E
MAC002587,Rising Prosperity,E
MAC002584,Rising Prosperity,E
MAC002583,Rising Prosperity,E
MAC002641,Rising Prosperity,E
MAC002724,Rising Prosperity,E
MAC000306,Rising Prosperity,E
MAC005346,Rising Prosperity,E
MAC002727,Rising Prosperity,E
MAC002697,Rising Prosperity,E
MAC005311,Rising Prosperity,E
MAC002644,Rising Prosperity,E
MAC002581,Rising Prosperity,E
MAC005378,Rising Prosperity,E
MAC002729,Rising Prosperity,E
MAC002730,Rising Prosperity,E
MAC005343,Rising Prosperity,E
MAC000307,Rising Prosperity,E
MAC002573,Rising Prosperity,E
MAC005382,Rising Prosperity,E
MAC002588,Rising Prosperity,E
MAC002244,Rising Prosperity,E
MAC002372,Rising Prosperity,E
MAC002504,Rising Prosperity,E
MAC002142,Rising Prosperity,E
MAC002141,Rising Prosperity,E
MAC000681,Rising Prosperity,E
MAC002135,Rising Prosperity,E
MAC002133,Rising Prosperity,E
MAC002130,Rising Prosperity,E
MAC000709,Rising Prosperity,E
MAC002125,Rising Prosperity,E
MAC000716,Rising Prosperity,E
MAC000719,Rising Prosperity,E
MAC002121,Rising Prosperity,E
MAC002120,Rising Prosperity,E
MAC002143,Rising Prosperity,E
MAC000722,Rising Prosperity,E
MAC002112,Rising Prosperity,E
MAC000738,Rising Prosperity,E
MAC000755,Rising Prosperity,E
MAC000766,Rising Prosperity,E
MAC002100,Rising Prosperity,E
MAC000772,Rising Prosperity,E
MAC002096,Rising Prosperity,E
MAC000775,Rising Prosperity,E
MAC000785,Rising Prosperity,E
MAC002091,Rising Prosperity,E
MAC000791,Rising Prosperity,E
MAC002082,Rising Prosperity,E
MAC002114,Rising Prosperity,E
MAC000817,Rising Prosperity,E
MAC002145,Rising Prosperity,E
MAC000320,Rising Prosperity,E
MAC002204,Rising Prosperity,E
MAC002203,Rising Prosperity,E
MAC002202,Rising Prosperity,E
MAC002200,Rising Prosperity,E
MAC000521,Rising Prosperity,E
MAC000523,Rising Prosperity,E
MAC000525,Rising Prosperity,E
MAC000544,Rising Prosperity,E
