ID,ACORN_Category
MAC001346,Urban Adversity
MAC001003,Urban Adversity
MAC000989,Urban Adversity
MAC000471,Urban Adversity
MAC000472,Urban Adversity
MAC000771,Urban Adversity
MAC000781,Urban Adversity
MAC001007,Urban Adversity
MAC000760,Urban Adversity
MAC001008,Urban Adversity
MAC000758,Urban Adversity
MAC000997,Urban Adversity
MAC005401,Urban Adversity
MAC003037,Urban Adversity
MAC000022,Urban Adversity
MAC000963,Urban Adversity
MAC004246,Urban Adversity
MAC000889,Urban Adversity
MAC005524,Urban Adversity
MAC000836,Urban Adversity
MAC002448,Urban Adversity
MAC001418,Urban Adversity
MAC000425,Urban Adversity
MAC000838,Urban Adversity
MAC002445,Urban Adversity
MAC000870,Urban Adversity
MAC000839,Urban Adversity
MAC000423,Urban Adversity
MAC004331,Urban Adversity
MAC004422,Urban Adversity
MAC002439,Urban Adversity
MAC004419,Urban Adversity
MAC000843,Urban Adversity
MAC004350,Urban Adversity
MAC000417,Urban Adversity
MAC000416,Urban Adversity
MAC000412,Urban Adversity
MAC001426,Urban Adversity
MAC001428,Urban Adversity
MAC001439,Urban Adversity
MAC004381,Urban Adversity
MAC001441,Urban Adversity
MAC000853,Urban Adversity
MAC004366,Urban Adversity
MAC005557,Urban Adversity
MAC000890,Urban Adversity
MAC002566,Urban Adversity
MAC004236,Urban Adversity
MAC000894,Urban Adversity
MAC004568,Urban Adversity
MAC000954,Urban Adversity
MAC001381,Urban Adversity
MAC005474,Urban Adversity
MAC000952,Urban Adversity
MAC000949,Urban Adversity
MAC000947,Urban Adversity
MAC000928,Urban Adversity
MAC001389,Urban Adversity
MAC004065,Urban Adversity
MAC001394,Urban Adversity
MAC004066,Urban Adversity
MAC001018,Urban Adversity
MAC000006,Urban Adversity
MAC000435,Urban Adversity
MAC000434,Urban Adversity
MAC001398,Urban Adversity
MAC000430,Urban Adversity
MAC000926,Urban Adversity
MAC001400,Urban Adversity
MAC000921,Urban Adversity
MAC001406,Urban Adversity
MAC002473,Urban Adversity
MAC000915,Urban Adversity
MAC002472,Urban Adversity
MAC002464,Urban Adversity
MAC000820,Urban Adversity
MAC000906,Urban Adversity
MAC005516,Urban Adversity
MAC004231,Urban Adversity
MAC001020,Urban Adversity
MAC001316,Urban Adversity
MAC001331,Urban Adversity
MAC005080,Urban Adversity
MAC001234,Urban Adversity
MAC001237,Urban Adversity
MAC005076,Urban Adversity
MAC001146,Urban Adversity
MAC001238,Urban Adversity
MAC000365,Urban Adversity
MAC001137,Urban Adversity
MAC000615,Urban Adversity
MAC001131,Urban Adversity
MAC000616,Urban Adversity
MAC001128,Urban Adversity
MAC000622,Urban Adversity
MAC001243,Urban Adversity
MAC005022,Urban Adversity
MAC001122,Urban Adversity
MAC001247,Urban Adversity
MAC000627,Urban Adversity
MAC004979,Urban Adversity
MAC000056,Urban Adversity
MAC000364,Urban Adversity
MAC000054,Urban Adversity
MAC001257,Urban Adversity
MAC000657,Urban Adversity
MAC001106,Urban Adversity
MAC000391,Urban Adversity
MAC000543,Urban Adversity
MAC001266,Urban Adversity
MAC005240,Urban Adversity
MAC001153,Urban Adversity
MAC000599,Urban Adversity
MAC001162,Urban Adversity
MAC000061,Urban Adversity
MAC002997,Urban Adversity
MAC001207,Urban Adversity
MAC003045,Urban Adversity
MAC003047,Urban Adversity
MAC001218,Urban Adversity
MAC000571,Urban Adversity
MAC001204,Urban Adversity
MAC000560,Urban Adversity
MAC001193,Urban Adversity
MAC003088,Urban Adversity
MAC003097,Urban Adversity
MAC000575,Urban Adversity
MAC003099,Urban Adversity
MAC003102,Urban Adversity
MAC001100,Urban Adversity
MAC000576,Urban Adversity
MAC001226,Urban Adversity
MAC002970,Urban Adversity
MAC002963,Urban Adversity
MAC001188,Urban Adversity
MAC000579,Urban Adversity
MAC000558,Urban Adversity
MAC000580,Urban Adversity
MAC003155,Urban Adversity
MAC001176,Urban Adversity
MAC000585,Urban Adversity
MAC001230,Urban Adversity
MAC001231,Urban Adversity
MAC001168,Urban Adversity
MAC000556,Urban Adversity
MAC001190,Urban Adversity
MAC000542,Urban Adversity
MAC004883,Urban Adversity
MAC001094,Urban Adversity
MAC000511,Urban Adversity
MAC000510,Urban Adversity
MAC000735,Urban Adversity
MAC002728,Urban Adversity
MAC000740,Urban Adversity
MAC001051,Urban Adversity
MAC000507,Urban Adversity
MAC001050,Urban Adversity
MAC001049,Urban Adversity
MAC001048,Urban Adversity
MAC001047,Urban Adversity
MAC000362,Urban Adversity
MAC002710,Urban Adversity
MAC000743,Urban Adversity
MAC000513,Urban Adversity
MAC001314,Urban Adversity
MAC004709,Urban Adversity
MAC001040,Urban Adversity
MAC001213,Urban Adversity
MAC000746,Urban Adversity
MAC000486,Urban Adversity
MAC004693,Urban Adversity
MAC000748,Urban Adversity
MAC003747,Urban Adversity
MAC001330,Urban Adversity
MAC001038,Urban Adversity
MAC002678,Urban Adversity
MAC001037,Urban Adversity
MAC001035,Urban Adversity
MAC001031,Urban Adversity
MAC001041,Urban Adversity
MAC001334,Urban Adversity
MAC004744,Urban Adversity
MAC000718,Urban Adversity
MAC000684,Urban Adversity
MAC000385,Urban Adversity
MAC000690,Urban Adversity
MAC001269,Urban Adversity
MAC001089,Urban Adversity
MAC000541,Urban Adversity
MAC001086,Urban Adversity
MAC000695,Urban Adversity
MAC001083,Urban Adversity
MAC000696,Urban Adversity
MAC000047,Urban Adversity
MAC004818,Urban Adversity
MAC001275,Urban Adversity
MAC000702,Urban Adversity
MAC001298,Urban Adversity
MAC004811,Urban Adversity
MAC000711,Urban Adversity
MAC001067,Urban Adversity
MAC001282,Urban Adversity
MAC000534,Urban Adversity
MAC000714,Urban Adversity
MAC000042,Urban Adversity
MAC001289,Urban Adversity
MAC001062,Urban Adversity
MAC000041,Urban Adversity
MAC000527,Urban Adversity
MAC001293,Urban Adversity
MAC002786,Urban Adversity
MAC000717,Urban Adversity
MAC003637,Urban Adversity
MAC000703,Urban Adversity
MAC000891,Urban Adversity
MAC004064,Urban Adversity
MAC001455,Urban Adversity
MAC003161,Urban Adversity
MAC003168,Urban Adversity
MAC004946,Urban Adversity
MAC004944,Urban Adversity
MAC004943,Urban Adversity
MAC004941,Urban Adversity
MAC004935,Urban Adversity
MAC004934,Urban Adversity
MAC004920,Urban Adversity
MAC000269,Urban Adversity
MAC000268,Urban Adversity
MAC004898,Urban Adversity
MAC004894,Urban Adversity
MAC004892,Urban Adversity
MAC004889,Urban Adversity
MAC005000,Urban Adversity
MAC004875,Urban Adversity
MAC003138,Urban Adversity
MAC003134,Urban Adversity
MAC003059,Urban Adversity
MAC003060,Urban Adversity
MAC003064,Urban Adversity
MAC005056,Urban Adversity
MAC003070,Urban Adversity
MAC005053,Urban Adversity
MAC005052,Urban Adversity
MAC005045,Urban Adversity
MAC003084,Urban Adversity
MAC003096,Urban Adversity
MAC003108,Urban Adversity
MAC003117,Urban Adversity
MAC005019,Urban Adversity
MAC003123,Urban Adversity
MAC003131,Urban Adversity
MAC005004,Urban Adversity
MAC004870,Urban Adversity
MAC004866,Urban Adversity
MAC004861,Urban Adversity
MAC004734,Urban Adversity
MAC004723,Urban Adversity
MAC004715,Urban Adversity
MAC004700,Urban Adversity
MAC000233,Urban Adversity
MAC004684,Urban Adversity
MAC004681,Urban Adversity
MAC004680,Urban Adversity
MAC004678,Urban Adversity
MAC000231,Urban Adversity
MAC004674,Urban Adversity
MAC003444,Urban Adversity
MAC004667,Urban Adversity
MAC004663,Urban Adversity
MAC004659,Urban Adversity
MAC004735,Urban Adversity
MAC004741,Urban Adversity
MAC004743,Urban Adversity
MAC004745,Urban Adversity
MAC004860,Urban Adversity
MAC004839,Urban Adversity
MAC004835,Urban Adversity
MAC004829,Urban Adversity
MAC004820,Urban Adversity
MAC004816,Urban Adversity
MAC004809,Urban Adversity
MAC003040,Urban Adversity
MAC004808,Urban Adversity
MAC004799,Urban Adversity
MAC004796,Urban Adversity
MAC004791,Urban Adversity
MAC004780,Urban Adversity
MAC004773,Urban Adversity
MAC004771,Urban Adversity
MAC004764,Urban Adversity
MAC000249,Urban Adversity
MAC004652,Urban Adversity
MAC003038,Urban Adversity
MAC000285,Urban Adversity
MAC002832,Urban Adversity
MAC005228,Urban Adversity
MAC002838,Urban Adversity
MAC002840,Urban Adversity
MAC002846,Urban Adversity
MAC002852,Urban Adversity
MAC002854,Urban Adversity
MAC002856,Urban Adversity
MAC002867,Urban Adversity
MAC002875,Urban Adversity
MAC002878,Urban Adversity
MAC002882,Urban Adversity
MAC002887,Urban Adversity
MAC005194,Urban Adversity
MAC002898,Urban Adversity
MAC002825,Urban Adversity
MAC002899,Urban Adversity
MAC002824,Urban Adversity
MAC005237,Urban Adversity
MAC002743,Urban Adversity
MAC002747,Urban Adversity
MAC005265,Urban Adversity
MAC002771,Urban Adversity
MAC002773,Urban Adversity
MAC002775,Urban Adversity
MAC005260,Urban Adversity
MAC005258,Urban Adversity
MAC002781,Urban Adversity
MAC002793,Urban Adversity
MAC002357,Urban Adversity
MAC002803,Urban Adversity
MAC002808,Urban Adversity
MAC002819,Urban Adversity
MAC002821,Urban Adversity
MAC005236,Urban Adversity
MAC002905,Urban Adversity
MAC002906,Urban Adversity
MAC002911,Urban Adversity
MAC005108,Urban Adversity
MAC003009,Urban Adversity
MAC005105,Urban Adversity
MAC005104,Urban Adversity
MAC005103,Urban Adversity
MAC003020,Urban Adversity
MAC003021,Urban Adversity
MAC005095,Urban Adversity
MAC003023,Urban Adversity
MAC003024,Urban Adversity
MAC005087,Urban Adversity
MAC003027,Urban Adversity
MAC005082,Urban Adversity
MAC003031,Urban Adversity
MAC003032,Urban Adversity
MAC003003,Urban Adversity
MAC005115,Urban Adversity
MAC005116,Urban Adversity
MAC002993,Urban Adversity
MAC002916,Urban Adversity
MAC002917,Urban Adversity
MAC002934,Urban Adversity
MAC002936,Urban Adversity
MAC005163,Urban Adversity
MAC005158,Urban Adversity
MAC002948,Urban Adversity
MAC003036,Urban Adversity
MAC002950,Urban Adversity
MAC005142,Urban Adversity
MAC002958,Urban Adversity
MAC002967,Urban Adversity
MAC005136,Urban Adversity
MAC002969,Urban Adversity
MAC002976,Urban Adversity
MAC002988,Urban Adversity
MAC005145,Urban Adversity
MAC002736,Urban Adversity
MAC000227,Urban Adversity
MAC004624,Urban Adversity
MAC004232,Urban Adversity
MAC004228,Urban Adversity
MAC000174,Urban Adversity
MAC003872,Urban Adversity
MAC004209,Urban Adversity
MAC004208,Urban Adversity
MAC003885,Urban Adversity
MAC004187,Urban Adversity
MAC004183,Urban Adversity
MAC004182,Urban Adversity
MAC000166,Urban Adversity
MAC004180,Urban Adversity
MAC003921,Urban Adversity
MAC004168,Urban Adversity
MAC003924,Urban Adversity
MAC003853,Urban Adversity
MAC004161,Urban Adversity
MAC003849,Urban Adversity
MAC000154,Urban Adversity
MAC000196,Urban Adversity
MAC003741,Urban Adversity
MAC004335,Urban Adversity
MAC004333,Urban Adversity
MAC004324,Urban Adversity
MAC003761,Urban Adversity
MAC003767,Urban Adversity
MAC004305,Urban Adversity
MAC004302,Urban Adversity
MAC004293,Urban Adversity
MAC004291,Urban Adversity
MAC003792,Urban Adversity
MAC004281,Urban Adversity
MAC003813,Urban Adversity
MAC004268,Urban Adversity
MAC000178,Urban Adversity
MAC004156,Urban Adversity
MAC004154,Urban Adversity
MAC003931,Urban Adversity
MAC004018,Urban Adversity
MAC004019,Urban Adversity
MAC004097,Urban Adversity
MAC004028,Urban Adversity
MAC004092,Urban Adversity
MAC004089,Urban Adversity
MAC004088,Urban Adversity
MAC004044,Urban Adversity
MAC004052,Urban Adversity
MAC004079,Urban Adversity
MAC004078,Urban Adversity
MAC004056,Urban Adversity
MAC004074,Urban Adversity
MAC004071,Urban Adversity
MAC004061,Urban Adversity
MAC004101,Urban Adversity
MAC004104,Urban Adversity
MAC004109,Urban Adversity
MAC004110,Urban Adversity
MAC004150,Urban Adversity
MAC000162,Urban Adversity
MAC003935,Urban Adversity
MAC003936,Urban Adversity
MAC003942,Urban Adversity
MAC004140,Urban Adversity
MAC003955,Urban Adversity
MAC004357,Urban Adversity
MAC003964,Urban Adversity
MAC004129,Urban Adversity
MAC003980,Urban Adversity
MAC004123,Urban Adversity
MAC004119,Urban Adversity
MAC003996,Urban Adversity
MAC004004,Urban Adversity
MAC004005,Urban Adversity
MAC003978,Urban Adversity
MAC004632,Urban Adversity
MAC004358,Urban Adversity
MAC004370,Urban Adversity
MAC004563,Urban Adversity
MAC003530,Urban Adversity
MAC004558,Urban Adversity
MAC000135,Urban Adversity
MAC003538,Urban Adversity
MAC004544,Urban Adversity
MAC003546,Urban Adversity
MAC004541,Urban Adversity
MAC004540,Urban Adversity
MAC000216,Urban Adversity
MAC004533,Urban Adversity
MAC004530,Urban Adversity
MAC000136,Urban Adversity
MAC003572,Urban Adversity
MAC004520,Urban Adversity
MAC004569,Urban Adversity
MAC004516,Urban Adversity
MAC003522,Urban Adversity
MAC004573,Urban Adversity
MAC005564,Urban Adversity
MAC004615,Urban Adversity
MAC004612,Urban Adversity
MAC000223,Urban Adversity
MAC004607,Urban Adversity
MAC004602,Urban Adversity
MAC004599,Urban Adversity
MAC004598,Urban Adversity
MAC004597,Urban Adversity
MAC004594,Urban Adversity
MAC004591,Urban Adversity
MAC000133,Urban Adversity
MAC004583,Urban Adversity
MAC004577,Urban Adversity
MAC004575,Urban Adversity
MAC003521,Urban Adversity
MAC004514,Urban Adversity
MAC004513,Urban Adversity
MAC004503,Urban Adversity
MAC003645,Urban Adversity
MAC004427,Urban Adversity
MAC004425,Urban Adversity
MAC004416,Urban Adversity
MAC003657,Urban Adversity
MAC003664,Urban Adversity
MAC000204,Urban Adversity
MAC004405,Urban Adversity
MAC004403,Urban Adversity
MAC004395,Urban Adversity
MAC004393,Urban Adversity
MAC003676,Urban Adversity
MAC004384,Urban Adversity
MAC004382,Urban Adversity
MAC003693,Urban Adversity
MAC000207,Urban Adversity
MAC004435,Urban Adversity
MAC004437,Urban Adversity
MAC000208,Urban Adversity
MAC003586,Urban Adversity
MAC004498,Urban Adversity
MAC004495,Urban Adversity
MAC000212,Urban Adversity
MAC004489,Urban Adversity
MAC003594,Urban Adversity
MAC004486,Urban Adversity
MAC003714,Urban Adversity
MAC004481,Urban Adversity
MAC004465,Urban Adversity
MAC004462,Urban Adversity
MAC004461,Urban Adversity
MAC004459,Urban Adversity
MAC004453,Urban Adversity
MAC003630,Urban Adversity
MAC004442,Urban Adversity
MAC004469,Urban Adversity
MAC005287,Urban Adversity
MAC002802,Urban Adversity
MAC002723,Urban Adversity
MAC001917,Urban Adversity
MAC001921,Urban Adversity
MAC001156,Urban Adversity
MAC001922,Urban Adversity
MAC001132,Urban Adversity
MAC001129,Urban Adversity
MAC001931,Urban Adversity
MAC001102,Urban Adversity
MAC001953,Urban Adversity
MAC001092,Urban Adversity
MAC001959,Urban Adversity
MAC000329,Urban Adversity
MAC000090,Urban Adversity
MAC001968,Urban Adversity
MAC001983,Urban Adversity
MAC001179,Urban Adversity
MAC001994,Urban Adversity
MAC001908,Urban Adversity
MAC001222,Urban Adversity
MAC001841,Urban Adversity
MAC001413,Urban Adversity
MAC001844,Urban Adversity
MAC001383,Urban Adversity
MAC001863,Urban Adversity
MAC001351,Urban Adversity
MAC001343,Urban Adversity
MAC001871,Urban Adversity
MAC001318,Urban Adversity
MAC001876,Urban Adversity
MAC001878,Urban Adversity
MAC001885,Urban Adversity
MAC001894,Urban Adversity
MAC001898,Urban Adversity
MAC001899,Urban Adversity
MAC001907,Urban Adversity
MAC002001,Urban Adversity
MAC002003,Urban Adversity
MAC002009,Urban Adversity
MAC002089,Urban Adversity
MAC002094,Urban Adversity
MAC000759,Urban Adversity
MAC002107,Urban Adversity
MAC002116,Urban Adversity
MAC005288,Urban Adversity
MAC002124,Urban Adversity
MAC002128,Urban Adversity
MAC000708,Urban Adversity
MAC000704,Urban Adversity
MAC002129,Urban Adversity
MAC000683,Urban Adversity
MAC002139,Urban Adversity
MAC002146,Urban Adversity
MAC002159,Urban Adversity
MAC002088,Urban Adversity
MAC000092,Urban Adversity
MAC000810,Urban Adversity
MAC002077,Urban Adversity
MAC000961,Urban Adversity
MAC002023,Urban Adversity
MAC002028,Urban Adversity
MAC000944,Urban Adversity
MAC000943,Urban Adversity
MAC002033,Urban Adversity
MAC002035,Urban Adversity
MAC001839,Urban Adversity
MAC002045,Urban Adversity
MAC002053,Urban Adversity
MAC002054,Urban Adversity
MAC002055,Urban Adversity
MAC002057,Urban Adversity
MAC000847,Urban Adversity
MAC002067,Urban Adversity
MAC002069,Urban Adversity
MAC000879,Urban Adversity
MAC001421,Urban Adversity
MAC001837,Urban Adversity
MAC001431,Urban Adversity
MAC001558,Urban Adversity
MAC001560,Urban Adversity
MAC002108,Urban Adversity
MAC001565,Urban Adversity
MAC001574,Urban Adversity
MAC001582,Urban Adversity
MAC001583,Urban Adversity
MAC001594,Urban Adversity
MAC001598,Urban Adversity
MAC002040,Urban Adversity
MAC001603,Urban Adversity
MAC002011,Urban Adversity
MAC001616,Urban Adversity
MAC001620,Urban Adversity
MAC001952,Urban Adversity
MAC002118,Urban Adversity
MAC002119,Urban Adversity
MAC001557,Urban Adversity
MAC002126,Urban Adversity
MAC002318,Urban Adversity
MAC001459,Urban Adversity
MAC002292,Urban Adversity
MAC001460,Urban Adversity
MAC001483,Urban Adversity
MAC002236,Urban Adversity
MAC001489,Urban Adversity
MAC001622,Urban Adversity
MAC001496,Urban Adversity
MAC002217,Urban Adversity
MAC000077,Urban Adversity
MAC001527,Urban Adversity
MAC001540,Urban Adversity
MAC001545,Urban Adversity
MAC001546,Urban Adversity
MAC001549,Urban Adversity
MAC001503,Urban Adversity
MAC000653,Urban Adversity
MAC001910,Urban Adversity
MAC001880,Urban Adversity
MAC001752,Urban Adversity
MAC001765,Urban Adversity
MAC001779,Urban Adversity
MAC001785,Urban Adversity
MAC001791,Urban Adversity
MAC001554,Urban Adversity
MAC001798,Urban Adversity
MAC001509,Urban Adversity
MAC001811,Urban Adversity
MAC001817,Urban Adversity
MAC000334,Urban Adversity
MAC001824,Urban Adversity
MAC001829,Urban Adversity
MAC001449,Urban Adversity
MAC000333,Urban Adversity
MAC001751,Urban Adversity
MAC001748,Urban Adversity
MAC001747,Urban Adversity
MAC001744,Urban Adversity
MAC001640,Urban Adversity
MAC001648,Urban Adversity
MAC001657,Urban Adversity
MAC001663,Urban Adversity
MAC001840,Urban Adversity
MAC001672,Urban Adversity
MAC001673,Urban Adversity
MAC001904,Urban Adversity
MAC001777,Urban Adversity
MAC001755,Urban Adversity
MAC001684,Urban Adversity
MAC001692,Urban Adversity
MAC001715,Urban Adversity
MAC001703,Urban Adversity
MAC001714,Urban Adversity
MAC001738,Urban Adversity
MAC001773,Urban Adversity
MAC000641,Urban Adversity
MAC002117,Urban Adversity
MAC000635,Urban Adversity
MAC005458,Urban Adversity
MAC002419,Urban Adversity
MAC002424,Urban Adversity
MAC005452,Urban Adversity
MAC002426,Urban Adversity
MAC002427,Urban Adversity
MAC002438,Urban Adversity
MAC005435,Urban Adversity
MAC000313,Urban Adversity
MAC002475,Urban Adversity
MAC002483,Urban Adversity
MAC002501,Urban Adversity
MAC002511,Urban Adversity
MAC005414,Urban Adversity
MAC002523,Urban Adversity
MAC002416,Urban Adversity
MAC005460,Urban Adversity
MAC005463,Urban Adversity
MAC002408,Urban Adversity
MAC005528,Urban Adversity
MAC005527,Urban Adversity
MAC005519,Urban Adversity
MAC000102,Urban Adversity
MAC000104,Urban Adversity
MAC002391,Urban Adversity
MAC005503,Urban Adversity
MAC002527,Urban Adversity
MAC002392,Urban Adversity
MAC005500,Urban Adversity
MAC005499,Urban Adversity
MAC002400,Urban Adversity
MAC002402,Urban Adversity
MAC002403,Urban Adversity
MAC005487,Urban Adversity
MAC005480,Urban Adversity
MAC002161,Urban Adversity
MAC002531,Urban Adversity
MAC002537,Urban Adversity
MAC002541,Urban Adversity
MAC005336,Urban Adversity
MAC002652,Urban Adversity
MAC005332,Urban Adversity
MAC002653,Urban Adversity
MAC005328,Urban Adversity
MAC002659,Urban Adversity
MAC002674,Urban Adversity
MAC005339,Urban Adversity
MAC002685,Urban Adversity
MAC002689,Urban Adversity
MAC002700,Urban Adversity
MAC002705,Urban Adversity
MAC002707,Urban Adversity
MAC002709,Urban Adversity
MAC002711,Urban Adversity
MAC002717,Urban Adversity
MAC002687,Urban Adversity
MAC002384,Urban Adversity
MAC002646,Urban Adversity
MAC002639,Urban Adversity
MAC002551,Urban Adversity
MAC002559,Urban Adversity
MAC005389,Urban Adversity
MAC002569,Urban Adversity
MAC002572,Urban Adversity
MAC005381,Urban Adversity
MAC002576,Urban Adversity
MAC002642,Urban Adversity
MAC002594,Urban Adversity
MAC002600,Urban Adversity
MAC005369,Urban Adversity
MAC002607,Urban Adversity
MAC005364,Urban Adversity
MAC002629,Urban Adversity
MAC002632,Urban Adversity
MAC002638,Urban Adversity
MAC000305,Urban Adversity
MAC002382,Urban Adversity
MAC003707,Urban Adversity
MAC005545,Urban Adversity
MAC002308,Urban Adversity
MAC002305,Urban Adversity
MAC000529,Urban Adversity
MAC002196,Urban Adversity
MAC000236,Urban Adversity
MAC002298,Urban Adversity
MAC002206,Urban Adversity
MAC000316,Urban Adversity
MAC002294,Urban Adversity
MAC002293,Urban Adversity
MAC002209,Urban Adversity
MAC002229,Urban Adversity
MAC000583,Urban Adversity
MAC000292,Urban Adversity
MAC000293,Urban Adversity
MAC002287,Urban Adversity
MAC002234,Urban Adversity
MAC002276,Urban Adversity
MAC002274,Urban Adversity
MAC002270,Urban Adversity
MAC000392,Urban Adversity
MAC000402,Urban Adversity
MAC002237,Urban Adversity
MAC000408,Urban Adversity
MAC002258,Urban Adversity
MAC002248,Urban Adversity
MAC002379,Urban Adversity
MAC002315,Urban Adversity
MAC000549,Urban Adversity
MAC002325,Urban Adversity
MAC005547,Urban Adversity
MAC005556,Urban Adversity
MAC002365,Urban Adversity
MAC005563,Urban Adversity
MAC002364,Urban Adversity
MAC002168,Urban Adversity
MAC005567,Urban Adversity
MAC002173,Urban Adversity
MAC000031,Urban Adversity
MAC002353,Urban Adversity
MAC002191,Urban Adversity
MAC002174,Urban Adversity
MAC002175,Urban Adversity
MAC002351,Urban Adversity
MAC002352,Urban Adversity
MAC002345,Urban Adversity
MAC002328,Urban Adversity
MAC002185,Urban Adversity
MAC002347,Urban Adversity
MAC000088,Urban Adversity
MAC002331,Urban Adversity
MAC000318,Urban Adversity
