ACORN_Category,DateOnly,EC_Sum,EC_Mean,EC_Count
Urban Adversity,2012-10-26,8078.999001,7.813345262088975,1034
Urban Adversity,2012-10-27,8453.324998800003,8.191206394186048,1032
Urban Adversity,2012-10-28,9006.190001600002,8.71004835744681,1034
Urban Adversity,2012-10-29,8137.0770002000045,7.869513539845266,1034
Urban Adversity,2012-10-30,8007.415000199985,7.751611810454971,1033
Urban Adversity,2012-10-31,8132.800000399998,7.880620155426355,1032
Urban Adversity,2012-11-01,8123.848999100003,7.856720502030951,1034
Urban Adversity,2012-11-02,8216.726999799996,7.961944767248058,1032
Urban Adversity,2012-11-03,8517.350998600003,8.253247091666669,1032
Urban Adversity,2012-11-04,9240.4789989,8.945284606873185,1033
Urban Adversity,2012-11-05,8465.913000500006,8.195462730396908,1033
Urban Adversity,2012-11-06,8461.958999099988,8.18371276508703,1034
Urban Adversity,2012-11-07,8365.455997700003,8.098214905808328,1033
Urban Adversity,2012-11-08,8167.818001100005,7.937626823226438,1029
Urban Adversity,2012-11-09,8063.951999999994,7.798793036750477,1034
Urban Adversity,2012-11-10,8670.795000199996,8.385681818375238,1034
Urban Adversity,2012-11-11,9029.873999599993,8.749877906589141,1032
Urban Adversity,2012-11-12,8419.912999900003,8.158830426259692,1032
Urban Adversity,2012-11-13,7973.797000100003,7.711602514603484,1034
Urban Adversity,2012-11-14,7951.152000399984,7.682272464154574,1035
Urban Adversity,2012-11-15,8101.424999600014,7.8274637677294825,1035
Urban Adversity,2012-11-16,8227.108000999988,7.964286545014509,1033
Urban Adversity,2012-11-17,8518.268000299993,8.230210628309171,1035
Urban Adversity,2012-11-18,8963.701999200004,8.66895744603482,1034
Urban Adversity,2012-11-19,8515.459998900007,8.219555983494216,1036
Urban Adversity,2012-11-20,8243.534002599998,7.9570791530888005,1036
Urban Adversity,2012-11-21,8471.500000400003,8.19294003907157,1034
Urban Adversity,2012-11-22,8193.337000099993,7.908626447972966,1036
Urban Adversity,2012-11-23,8045.6900034000055,7.766110041891897,1036
Urban Adversity,2012-11-24,8874.404001600009,8.574303383188415,1035
Urban Adversity,2012-11-25,8994.1060023,8.681569500289575,1036
Urban Adversity,2012-11-26,8298.627998900005,8.010258686196916,1036
Urban Adversity,2012-11-27,8325.780000599992,8.044231884637673,1035
Urban Adversity,2012-11-28,8703.455999100008,8.401019304150587,1036
Urban Adversity,2012-11-29,8763.3500002,8.467004831111112,1035
Urban Adversity,2012-11-30,8793.162998400012,8.495809660289867,1035
Urban Adversity,2012-12-01,9434.204000000007,9.106374517374524,1036
Urban Adversity,2012-12-02,9904.402996500003,9.5694714942029,1035
Urban Adversity,2012-12-03,8912.2860008,8.610904348599034,1035
Urban Adversity,2012-12-04,8874.282997900003,8.565910229633207,1036
Urban Adversity,2012-12-05,9048.223000700014,8.750699226982606,1034
Urban Adversity,2012-12-06,9174.047997999998,8.855258685328183,1036
Urban Adversity,2012-12-07,9037.491003699999,8.723446914768338,1036
Urban Adversity,2012-12-08,9237.438000400005,8.925060869951695,1035
Urban Adversity,2012-12-09,9843.486000200002,9.501434363127416,1036
Urban Adversity,2012-12-10,8935.514999499994,8.63334782560386,1035
Urban Adversity,2012-12-11,8474.699000900004,8.855484849425292,957
Urban Adversity,2012-12-12,9327.649002999999,9.012221258937197,1035
Urban Adversity,2012-12-13,9376.748001099999,9.050915058976832,1036
Urban Adversity,2012-12-14,9269.935001399997,8.947813707915055,1036
Urban Adversity,2012-12-15,9153.336000500003,8.835266409749037,1036
Urban Adversity,2012-12-16,9377.81799850001,9.051947875000009,1036
Urban Adversity,2012-12-17,8652.538999800008,8.351871621428579,1036
Urban Adversity,2012-12-18,8782.658998500005,8.477470075772205,1036
Urban Adversity,2012-12-19,8798.136001199999,8.484219866152362,1037
Urban Adversity,2012-12-20,9025.652996399998,8.7036190900675,1037
Urban Adversity,2012-12-21,8358.06600059999,8.075426087536222,1035
Urban Adversity,2012-12-22,8969.401000499998,8.657722973455597,1036
Urban Adversity,2012-12-23,8881.503000900004,8.581162319710149,1035
Urban Adversity,2012-12-24,8766.103998900007,8.469665699420297,1035
Urban Adversity,2012-12-25,9302.58000120001,8.979324325482636,1036
Urban Adversity,2012-12-26,8395.717000199997,8.127509196708612,1033
Urban Adversity,2012-12-27,8747.349999200002,8.45154589294686,1035
Urban Adversity,2012-12-28,8659.340999299988,8.358437258011572,1036
Urban Adversity,2012-12-29,8791.653999200005,8.477969140983612,1037
Urban Adversity,2012-12-30,8979.306999400016,8.667284748455614,1036
Urban Adversity,2012-12-31,8926.408000100002,8.624548792367152,1035
Urban Adversity,2013-01-01,8872.734002700001,8.564415060521236,1036
Urban Adversity,2013-01-02,8793.471000100015,8.48790637075291,1036
Urban Adversity,2013-01-03,8582.451999899995,8.284220077123548,1036
Urban Adversity,2013-01-04,8504.165997699994,8.208654437934358,1036
Urban Adversity,2013-01-05,8790.847000799999,8.477190936162005,1037
Urban Adversity,2013-01-06,9200.886999499999,8.872600770973962,1037
Urban Adversity,2013-01-07,8630.2799988,8.338434781449276,1035
Urban Adversity,2013-01-08,8348.121000999998,8.05026133172613,1037
Urban Adversity,2013-01-09,8391.020000400007,8.107265700869572,1035
Urban Adversity,2013-01-10,8712.196998000001,8.425722435203095,1034
Urban Adversity,2013-01-11,8730.166001499998,8.46766828467507,1031
Urban Adversity,2013-01-12,9593.341000500002,9.286874153436594,1033
Urban Adversity,2013-01-13,9922.101000100005,9.595842359864609,1034
Urban Adversity,2013-01-14,9349.379999500008,9.059476743701559,1032
Urban Adversity,2013-01-15,9085.050002800008,8.794820912681518,1033
Urban Adversity,2013-01-16,9399.341000499991,9.099071636495635,1033
Urban Adversity,2013-01-17,9325.159996900004,9.027260403581804,1033
Urban Adversity,2013-01-18,9758.266999000001,9.446531460793805,1033
Urban Adversity,2013-01-19,10364.088000999986,10.042720931201536,1032
Urban Adversity,2013-01-20,10976.844001,10.636476745155038,1032
Urban Adversity,2013-01-21,9659.237999399993,9.350666020716353,1033
Urban Adversity,2013-01-22,9599.103000899997,9.31047817740058,1031
Urban Adversity,2013-01-23,9603.463000100006,9.305681201647293,1032
Urban Adversity,2013-01-24,9497.1199996,9.220504853980582,1030
Urban Adversity,2013-01-25,9507.27900210001,9.248325877529192,1028
Urban Adversity,2013-01-26,9387.85999919999,9.105586808147422,1031
